snr_db,beta,edma,blind,oma,genie
10,0.0,0.054752877862610065,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.01,0.05475820153789551,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.02,0.05477417262711213,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.03,0.054800791320353745,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.04,0.054838057934443386,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.05,0.05488597291295555,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.06,0.054944536826228706,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.07,0.055013750371386755,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.08,0.05509361437236641,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.09,0.055184129779950464,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.1,0.05528529767180255,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.11,0.05539711925250827,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.12,0.055519595853624266,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.13,0.05565272893372537,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.14,0.055796520078463425,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.15,0.05595097100062803,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.16,0.056116083540211255,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.17,0.05629185966448005,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.18,0.05647830146804995,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.19,0.056675411172967774,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.2,0.056883191128795564,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.21,0.05710164381270159,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.22,0.0573307718295557,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.23,0.057570577912030435,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.24,0.05782106492070458,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.25,0.058082235844175524,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.26,0.05835409379917405,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.27,0.058636642030681585,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.28,0.058929883912060506,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.29,0.059233822945179315,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.3,0.059548462760553325,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.31,0.05987380711747824,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.32,0.0602098599041811,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.33,0.06055662513796847,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.34,0.060914106965381805,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.35000000000000003,0.061282309662356316,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.36,0.06166123763439134,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.37,0.06205089541671533,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.38,0.06245128767446481,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.39,0.06286241920286531,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.4,0.06328429492741498,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.41000000000000003,0.0637169199040789,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.42,0.06416029931948275,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.43,0.0646144384911171,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.44,0.06507934286754048,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.45,0.06555501802859463,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.46,0.0660414696856211,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.47000000000000003,0.06653870368168054,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.48,0.06704672599178685,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.49,0.06756554272313225,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.5,0.06809516011533256,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.51,0.06863558454066575,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.52,0.06918682250432519,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.53,0.06974888064467029,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.54,0.07032176573348846,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.55,0.07090548467626023,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.56,0.07150004451242854,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.5700000000000001,0.0721054524156766,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.58,0.07272171569420816,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.59,0.07334884179103472,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.6,0.07398683828426894,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.61,0.07463571288742164,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.62,0.07529547344970607,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.63,0.07596612795634762,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.64,0.07664768452889742,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.65,0.07734015142555628,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.66,0.07804353704149611,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.67,0.07875784990919524,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.68,0.07948309869877611,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.6900000000000001,0.08021929221834728,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.7000000000000001,0.08096643941435333,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.71,0.08172454937193066,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.72,0.08249363131526735,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.73,0.08327369460797196,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.74,0.08406474875344346,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.75,0.08486680339525016,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.76,0.08567986831752004,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.77,0.08650395344532251,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.78,0.08733906884507195,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.79,0.08818522472492742,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.8,0.08904243143520407,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.81,0.08991069946878359,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.8200000000000001,0.09079003946154299,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.8300000000000001,0.09168046219277223,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.84,0.09258197858561873,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.85,0.0934945997075168,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.86,0.09441833677064365,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.87,0.09535320113236508,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.88,0.09629920429569758,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.89,0.0972563579097737,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.9,0.09822467377031467,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.91,0.09920416382010676,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.92,0.100194840149489,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.93,0.10119671499684378,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.9400000000000001,0.10220980074909554,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.9500000000000001,0.1032341099422143,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.96,0.104269655261731,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.97,0.10531644954325302,0.054752877862610065,0.028040940629869258,0.055811993139768964
10,0.98,0.10637450577298989,0.054752877862610065,0.028040940629869258,0.055811993139768964
20,0.0,0.4366911765474922,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.01,0.43672694031779324,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.02,0.4368342357122561,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.03,0.43701307498298886,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.04,0.4372634785549242,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.05,0.43758547503295236,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.06,0.43797910121191785,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.07,0.4384444020894803,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.08,0.4389814308818518,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.09,0.4395902490424265,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.1,0.44027092628330783,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.11,0.44102354059974963,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.12,0.441848178297537,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.13,0.44274493402331877,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.14,0.44371391079791206,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.15,0.44475522005260776,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.16,0.4458689816685024,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.17,0.4470553240188804,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.18,0.4483143840146794,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.19,0.4496463071530782,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.2,0.4510512475692266,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.21,0.45252936809117394,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.22,0.4540808402980178,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.23,0.4557058445813321,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.24,0.4574045702099053,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.25,0.4591772153978466,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.26,0.461023987376106,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.27,0.46294510246745635,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.28,0.46494078616500706,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.29,0.46701127321428854,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.3,0.4691568076989885,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.31,0.4713776431303909,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.32,0.4736740425405888,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.33,0.4760462785795442,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.34,0.4784946336160657,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.35000000000000003,0.4810193998427861,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.36,0.4836208793852107,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.37,0.48629938441493437,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.38,0.4890552372671043,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.39,0.4918887705622219,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.4,0.49480032733238916,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.41000000000000003,0.49779026115208486,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.42,0.5008589362735847,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.43,0.5040067277671271,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.44,0.5072340216659497,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.45,0.5105412151162935,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.46,0.5139287165325166,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.47000000000000003,0.517396945757436,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.48,0.5209463342280231,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.49,0.5245773251466092,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.5,0.5282903736577237,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.51,0.5320859470307273,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.52,0.5359645248483909,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.53,0.539926599201581,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.54,0.5439726748902178,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.55,0.5481032696306882,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.56,0.5523189142698807,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.5700000000000001,0.5566201530060465,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.58,0.5610075436166748,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.59,0.5654816576935766,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.6,0.570043080885417,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.61,0.5746924131478852,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.62,0.5794302690017478,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.63,0.5842572777990267,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.64,0.5891740839975437,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.65,0.5941813474440859,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.66,0.5992797436664702,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.67,0.6044699641747866,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.68,0.609752716772098,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.6900000000000001,0.6151287258749181,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.7000000000000001,0.6205987328437688,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.71,0.6261634963241505,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.72,0.6318237925982698,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.73,0.6375804159478764,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.74,0.643434179028581,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.75,0.6493859132560444,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.76,0.6554364692044342,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.77,0.6615867170175782,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.78,0.667837546833235,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.79,0.6741898692209654,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.8,0.6806446156340422,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.81,0.6872027388759366,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.8200000000000001,0.6938652135818649,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.8300000000000001,0.7006330367159468,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.84,0.707507228084549,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.85,0.7144888308663817,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.86,0.7215789121599784,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.87,0.7287785635491948,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.88,0.7360889016873875,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.89,0.7435110689009868,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.9,0.7510462338131872,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.91,0.7586955919885129,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.92,0.7664603665990705,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.93,0.7743418091133101,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.9400000000000001,0.7823412000081834,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.9500000000000001,0.7904598495055949,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.96,0.7986990983341251,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.97,0.807060318516999,0.4366911765474922,0.2688526404418522,0.5147756853853035
20,0.98,0.8155449141873803,0.4366911765474922,0.2688526404418522,0.5147756853853035
